url,lounge_type,lounge_row,displayIATA,airsideDesc,amenities,category_description,category_name,description,id,location_airside,location_terminal,location_terminalDirections,name,nonContingentAccess_accessAction,nonContingentAccess_cost_currency,nonContingentAccess_cost_price,nonContingentAccess_id,nonContingentAccess_isFreeAccess,nonContingentAccess_isNonContingent,nonContingentAccess_name,purchasable,rating_avg,rating_total,bookingLoungeId,displayPrice_currencyCode,displayPrice_price,location_latitude,location_longitude,nonContingentAccess_timeLimit,price_GBP,price_USD,productName,displayPrice_originalPrice
https://www.loungebuddy.co.uk/DFW?source=homepage/airports,regularLounges,8,DFW,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Children's Area, Conference Rooms, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking",,,,u3l6H7nHeN,1,Terminal D,Located near Gate D36.,Lufthansa Lounge (Temporarily Closed),,,,,,,,0,,0,,,,32.897333,-97.044961,,,,,
https://www.loungebuddy.co.uk/DFW?source=homepage/airports,regularLounges,9,DFW,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Conference Rooms, Internet Terminals, Printers & Copiers, Non-Smoking",,,,DLDW0sgiAw,1,Terminal D,Located near Gate D36.,Qatar Airways Lounge,,,,,,,,0,,0,,,,32.897333,-97.044961,,,,,
https://www.loungebuddy.co.uk/DGO?source=homepage/airports,regularLounges,0,DGO,(Inside Security),"Snacks, Wi-Fi, Newspapers & Magazines, TVs",,,,XNiuyGs1UX,1,Main Terminal,Departure Area,Aeromar Salon Diamante,,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/DLA?source=homepage/airports,regularLounges,1,DLA,(Inside Security),"Snacks, Wi-Fi, Newspapers & Magazines, TVs",,,,HoIaGmVRwV,1,Main Terminal,Departure Area,Camair-Co Lounge,,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/DLI?source=homepage/airports,regularLounges,0,DLI,(Inside Security),"Snacks, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs",,,,Aaj0BYfoGx,1,Main Terminal,Departures Area,CIP Lounge,,,,,,,,0,2,1,,,,,,,,,,
https://www.loungebuddy.co.uk/DJB?source=homepage/airports,regularLounges,0,DJB,(Inside Security),"Premium Food, Snacks, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Telephones, Smoking Area",,,,TWGT21Cfjk,1,Domestic Terminal,"After the first Security Checks, take the escalator to the 2nd Floor. The lounge is located on the right side.",Saphire Lounge (Temporarily Closed),,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/DJJ?source=homepage/airports,regularLounges,0,DJJ,(Inside Security),"Wi-Fi, Newspapers & Magazines, Smoking Area",,,,WovGwA9Dh0,1,Domestic Terminal,"Second floor, near Gate 4",Garuda Indonesia Executive Lounge,,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/DLA?source=homepage/airports,regularLounges,0,DLA,(Inside Security),"Snacks, Wi-Fi, Newspapers & Magazines, TVs, Internet Terminals, Non-Smoking",,,,ggcqSHcoEj,1,Main Terminal,Departure Area,Kenya Airways Simba Lounge,,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/DLA?source=homepage/airports,regularLounges,2,DLA,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Newspapers & Magazines, TVs, Children's Area, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking",,,,iWPJFDJBIw,1,Main Terminal,Departure Area,MTN Business Lounge,Pay for entry at the front desk,XAF,10000,BANRWi1nQG,0,1,Walk Up Entry,0,1,1,,,,,,,,,,
https://www.loungebuddy.co.uk/DLA?source=homepage/airports,regularLounges,3,DLA,(Outside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Newspapers & Magazines, TVs, Internet Terminals, Smoking Area",,,,NNnasDqYzs,0,Main Terminal,Located just after the check-in desks.,Air France Lounge (Temporarily Closed),,,,,,,,0,3,1,,,,,,,,,,
https://www.loungebuddy.co.uk/DLA?source=homepage/airports,regularLounges,4,DLA,(Outside Security),"Snacks, Spirits & Liquor, Beer & Wine, Newspapers & Magazines, TVs, Telephones, Smoking Area",,,,dyYDDJcDnQ,0,Main Terminal,"Before Security Checkpoint and Passport Control, near ATM machine in the hall",Club Market VIP Lounge (Temporarily Closed),,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/DLC?source=homepage/airports,purchasableLounges,0,DLC,(Inside Security),"Snacks, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Non-Smoking, 18+ Cardholder",Modest lounges with limited extras,BASIC,"Relax at the Golden Century VIP Lounge, away from the noise and chaos of the airport terminal. Catch up on some work with the complimentary Wi-Fi, or simply kick back and enjoy a snack or soft drink.",N7sDmSdGYB,1,Domestic Terminal,"After the Security Checkpoint, take the escalator opposite Gate 14 up one floor. The lounge is located on the left hand side.",Golden Century VIP Lounge (Airside) (Temporarily Closed),Pay for entry at the front desk,CNY,150,lFcAYBFKgS,0,1,Walk Up Entry,1,4,1,LB_DLC_GOLDENCENTURY_AIRSIDE,GBP,13,,,,13,,DLC - Domestic Terminal - Golden Century VIP Lounge (Airside) (Temporarily Closed),
https://www.loungebuddy.co.uk/DLC?source=homepage/airports,regularLounges,0,DLC,(Outside Security),"Snacks, Wi-Fi, Newspapers & Magazines, TVs, Non-Smoking, 18+ Cardholder",Modest lounges with limited extras,BASIC,"Relax at the Golden Century VIP Lounge, away from the noise and chaos of the airport terminal. Catch up on some work with the complimentary Wi-Fi, or simply kick back and enjoy a snack or soft drink.",noEmAb8s3Y,0,Domestic Terminal,"The lounge is located landside in the VIP A Area, signposted as VIP Lounge 1.",Golden Century VIP Lounge (Landside) (Temporarily Closed),Pay for entry at the front desk,CNY,150,lFcAYBFKgS,0,1,Walk Up Entry,0,,0,LB_DLC_GOLDENCENTURY_LANDSIDE,,,,,,13,,,
https://www.loungebuddy.co.uk/DLC?source=homepage/airports,regularLounges,1,DLC,(Inside Security),"Snacks, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Non-Smoking",,,"Relax at the Business Travel Lounge prior to your departure from Dalian International Airport. Enjoy the complimentary snacks, WiFi, and massage chairs.",yTuwYE6zrx,1,Domestic Terminal,"After security, turn right, take the escalators up and turn left",Business Travel Lounge,,,,,,,,0,2,1,,,,,,,,,,
https://www.loungebuddy.co.uk/DLC?source=homepage/airports,regularLounges,2,DLC,(Inside Security),"Snacks, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Telephones",,,"Relax or work at the China Southern Domestic Sky Pearl Club before you departure from Dalian. Enjoy the premium food, internet terminals, and massage chairs.",QdR1XRs9rN,1,Domestic Terminal,"After security, opposite Gate 14, or use the dedicated China Southern security channel from Departure Hall Level 2.",China Southern Sky Pearl Club (Domestic),,,,,,,,0,2,1,,,,,,,,,,
https://www.loungebuddy.co.uk/DLC?source=homepage/airports,regularLounges,3,DLC,(Inside Security),"Premium Food, Snacks, Wi-Fi, Newspapers & Magazines, TVs, Children's Area, Conference Rooms, Internet Terminals, Printers & Copiers",,,,LyO5wje7h3,1,Domestic Terminal,"2nd Floor, near Gate 17.",Dalian Airport First Class Lounge,,,,,,,,0,2.7,3,,,,,,,,,,
https://www.loungebuddy.co.uk/DLC?source=homepage/airports,regularLounges,4,DLC,(Inside Security),"Premium Food, Snacks, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Telephones, Non-Smoking",,,,NkXMGlrMfs,1,Domestic Terminal,"After security, turn left and proceed 50 meters, take the escalators near Gate 19 to the entrance.",Dalian Airport VIP Lounge,,,,,,,,0,2,2,,,,,,,,,,
https://www.loungebuddy.co.uk/DLC?source=homepage/airports,regularLounges,5,DLC,(Inside Security),"Premium Food, Snacks, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Non-Smoking",,,"Welcome to the Air China Lounge, where you can relax or work in a tranquil environment before your flight.",RuByrwdJC5,1,International Terminal,Opposite Gate 23,Air China Lounge,,,,,,,,0,2,1,,,,,,,,,,
https://www.loungebuddy.co.uk/DLC?source=homepage/airports,regularLounges,6,DLC,(Inside Security),"Premium Food, Snacks, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking",,,"Relax or work at the China Southern International Sky Pearl Club before you departure from Dalian. Enjoy the premium food, internet terminals, and massage chairs.",lwS43hqMEk,1,International Terminal,"Opposite Gate 23, follow the signs",China Southern Sky Pearl Club (International),,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/DLC?source=homepage/airports,regularLounges,7,DLC,(Inside Security),"Premium Food, Snacks, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals",,,"Relax at the International First Class Lounge prior to your departure from Dalian. Enjoy the complimentary amenities, including premium food, beer and wine, and internet terminals.",BoCtyrQKAZ,1,International Terminal,Opposite Gate 26,International First Class Lounge,,,,,,,,0,2,1,,,,,,,,,,
https://www.loungebuddy.co.uk/DLM?source=homepage/airports,regularLounges,0,DLM,(Inside Security),"Snacks, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Children's Area, Conference Rooms, Internet Terminals, Smoking Area",,,,1ajfKmzSXY,1,Domestic Terminal,Located on Level 3 after security.,DLM Lounge,,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/DLM?source=homepage/airports,regularLounges,1,DLM,(Inside Security),"Premium Food, Snacks, Wi-Fi, Showers, Newspapers & Magazines, TVs, Children's Area, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",,,"The THY CIP Lounge at Dalaman Airport, which is open to all Business Class passengers as well as passengers holding ClassicPlus, Elite and Elite Plus cards, has a seating capacity of 49 and includes a business corner and an infant care room.",cZlsrf8Beg,1,Domestic Terminal,Departures Area,Turkish Airlines THY CIP Lounge,,,,,,,,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/DLM?source=homepage/airports,regularLounges,2,DLM,(Inside Security),"Snacks, Spirits & Liquor, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Children's Area, Internet Terminals, Telephones, Non-Smoking, 18+ Cardholder, Beer & Wine",,,"The CIP Premium Lounge, serving departing passengers in Dalaman Airport's International Terminal, offers a comfortable atmosphere with fast internet access, computer terminals, newspapers & magazines in different languages, and Satellite TV with major international channels.",preCINIDCO,1,International Terminal,"After passport control, 3rd floor near the Duty Free Shops. Follow signs to the lounge.",CIP Lounge,Pay for entry at the front desk,EUR,30,PWxYHgerUf,0,1,Walk Up Entry,0,,0,,,,,,,,,,
https://www.loungebuddy.co.uk/DLU?source=homepage/airports,regularLounges,0,DLU,(Outside Security),"Snacks, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Telephones, Smoking Area",,,"Relax at the Best Business VIP Lounge prior to your departure from Dali. Enjoy the complimentary WiFi, refreshments, and TVs.",97POxwWigT,0,CIP Building,"Before security, proceed approximately 50 meters on the right side.",Best Business VIP Lounge,,,,,,,,0,1.5,2,,,,,,,,,,
https://www.loungebuddy.co.uk/DME?source=homepage/airports,regularLounges,0,DME,(Inside Security),"Premium Food, Snacks, Beer & Wine, Wi-Fi, Newspapers & Magazines, TVs, Non-Smoking",,,Relax at the Shostakovich Premier Lounge before your domestic departure from Moscow.,PyeAuwnKZk,1,Domestic Terminal,"Domestic Departures, 2nd Floor, opposite Gate 46",Shostakovich Premier Lounge,Pay for entry at the front desk,RUB,2700,O6yY2H7zsw,0,1,Walk Up Entry,0,1.7,3,,,,,,6,,,,
https://www.loungebuddy.co.uk/DME?source=homepage/airports,regularLounges,1,DME,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",,,,FTA2BDxn7V,1,Domestic Terminal,1st Floor,S7 Airlines Lounge,Pay for entry at the front desk,RUB,3000,mcSLk7w9ho,0,1,Walk Up Entry,0,2.3,3,,,,,,,,,,
https://www.loungebuddy.co.uk/DME?source=homepage/airports,regularLounges,2,DME,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",,,,t7eQU6peiO,1,Domestic Terminal,"Second Floor, Departures Area",Domestic Business Lounge,Pay for entry at the front desk,RUB,3800,jjsnaxKwtq,0,1,Walk Up Entry,0,2,3,,,,,,6,,,,
https://www.loungebuddy.co.uk/DME?source=homepage/airports,regularLounges,3,DME,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",,,,JrWcwoyw4s,1,Domestic Terminal,"2nd Floor, across from Airport Business Lounge",S7 Comfort Lounge,Pay for entry at the front desk,RUB,5000,k1gSeQ1xT2,0,1,Walk Up Entry,0,2,2,,,,,,,,,,
https://www.loungebuddy.co.uk/DME?source=homepage/airports,regularLounges,4,DME,(Inside Security),"Premium Food, Snacks, Wi-Fi, Showers, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Non-Smoking",,,"An exclusive Business Lounge featuring an unmistakeable, fresh Austrian design is awaiting you at Moscow Domodedovo Airport. Over 500 m² of floor space, you find a ""relax zone"" with comfortable armchairs, a state-of-the-art Business Area featuring workspaces, and WLAN access throughout the lounge area.",FxRq8PumD4,1,International Terminal,"2nd Floor, International Departures Area",Austrian Airlines Business Lounge,,,,,,,,0,2,3,,,,,,,,,,
https://www.loungebuddy.co.uk/DME?source=homepage/airports,regularLounges,5,DME,(Inside Security),"Premium Food, Snacks, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",,,"Elegant design, a luxurious ambience and Swiss hospitality await you in our spacious lounge with its comfortable seating. Browse the books in the library or enjoy a meal or something to drink.",z4PiwBtLtM,1,International Terminal,Level 1. Near Gate 7.,SWISS Lounge (Temporarily Closed),,,,,,,,0,2,3,,,,,,,,,,
https://www.loungebuddy.co.uk/DME?source=homepage/airports,regularLounges,6,DME,(Inside Security),"Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",,,,C3Di4I5swz,1,International Terminal,"From Sector A (2nd Floor), proceed straight ahead, from Sector B, proceed straight and take the escalator on left up to Sector A, turn right, the entrance is located near the Vienna Cafe and Avialine Shop",S7 Airlines Business Lounge (Temporarily Closed),Pay for entry at the front desk,RUB,3000,hnLEDhjYDp,0,1,Walk Up Entry,0,2.2,9,,,,,,5,,,,
https://www.loungebuddy.co.uk/DME?source=homepage/airports,regularLounges,7,DME,(Inside Security),"Premium Food, Snacks, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Children's Area, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking, 18+ Cardholder",,,,eNKZ3Osl72,1,International Terminal,"From Sector A (2nd Floor), the lounge is on the left after security checks and passport control. From Sector B (2nd Floor), the lounge is on the right after security checks, passport control, and Duty Free.",International Business Lounge (Temporarily Closed),Pay for entry at the front desk,RUB,4300,fpgJ6tJXba,0,1,Walk Up Entry,0,2.4,14,,,,,,,,,,
https://www.loungebuddy.co.uk/DME?source=homepage/airports,regularLounges,8,DME,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Showers, Flight Monitors, Newspapers & Magazines, TVs, Internet Terminals, Printers & Copiers, Non-Smoking, 18+ Cardholder",,,,m0E8ldWQHp,1,International Terminal,"After Immigration, Level 2",British Airways Navigator Club Lounge,,,,,,,,0,2.5,6,,,,,,,,,,
https://www.loungebuddy.co.uk/DME?source=homepage/airports,regularLounges,9,DME,(Outside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Children's Area, Internet Terminals, Printers & Copiers, Telephones, Non-Smoking",,,,mzSHKvs8b5,0,Main Terminal,"1st Floor, Left Wing",Official Delegations and VIP Lounge,Pay for entry at the front desk,RUB,15000,3at8U1ad1s,0,1,Walk Up Entry,0,2,1,,,,,,,,,,
https://www.loungebuddy.co.uk/DMK?source=homepage/airports,purchasableLounges,1,DMK,(Inside Security),"Premium Food, Snacks, Spirits & Liquor, Beer & Wine, Wi-Fi, Newspapers & Magazines, TVs, Non-Smoking",Stylish spaces with unique features,FRESH,"Relax and unwind in the Miracle Lounge prior to your departure from Bangkok. Enjoy a host of amenities, including a wide range of food and beverage, complimentary alcohol, and fast Wi-Fi.",nepeMYwhrU,1,Terminal 1 International,"After the Security Checkpoint and Immigration, turn left and the lounge is located directly opposite 'King Power Duty Free Shop'.",Miracle Lounge No. 1,Pay for entry at the front desk,THB,600,FfRVnpeHvW,0,1,Walk Up Entry,1,3,9,LB_DMK_MASTERMIND_INTL_ONE,GBP,15,,,2,15,,DMK - Terminal 1 International - Miracle Lounge No. 1,
https://www.loungebuddy.co.uk/DMK?source=homepage/airports,purchasableLounges,2,DMK,(Inside Security),"Premium Food, Snacks, Beer & Wine, Wi-Fi, Flight Monitors, Newspapers & Magazines, TVs, Non-Smoking",Stylish spaces with unique features,FRESH,"The Coral Executive Lounge offers an escape from the hustle and bustle of the crowded terminal. Relax, freshen up, or catch up on work in a tranquil atmosphere featuring views of the runway.",nluwV5fuWB,1,Terminal 1 International,"After Passport Control, the lounge is located on the 3rd Floor next to the VAT refund desk.",The Coral Executive Lounge (See NOTES) (Temporarily Closed),Pay for entry at the front desk,THB,1900,CvzVqRbmEt,0,1,Walk Up Entry,1,3,21,LB_DMK_CORAL_INTERNATIONAL,GBP,31,,,3,31,,DMK - Terminal 1 International - The Coral Executive Lounge (See NOTES) (Temporarily Closed),
